imageId,age,gender,ethnicity,emotion
001431,23.0,male,caucasian,neutral
001432,9.0,female,caucasian,neutral
001433,8.0,female,caucasian,other
001434,80.0,male,caucasian,neutral
001435,2.0,female,caucasian,neutral
001436,22.0,male,caucasian,neutral
001437,34.0,female,caucasian,slightlyhappy
001438,19.0,male,caucasian,slightlyhappy
001439,25.0,female,caucasian,slightlyhappy
001440,34.0,female,asian,neutral
001441,6.0,female,caucasian,neutral
001442,3.0,female,caucasian,slightlyhappy
001443,19.0,female,caucasian,neutral
001444,52.0,female,caucasian,neutral
001445,30.0,female,asian,slightlyhappy
001446,59.0,female,caucasian,slightlyhappy
001447,24.0,female,caucasian,slightlyhappy
001448,59.0,female,caucasian,slightlyhappy
001449,5.0,male,caucasian,other
001450,40.0,female,caucasian,other
001451,26.0,female,caucasian,slightlyhappy
001452,49.0,male,caucasian,slightlyhappy
001453,23.0,female,caucasian,slightlyhappy
001454,30.0,female,caucasian,slightlyhappy
001455,5.0,male,caucasian,slightlyhappy
001456,26.0,male,caucasian,slightlyhappy
001457,47.0,male,afroamerican,neutral
001458,27.0,female,caucasian,slightlyhappy
001459,27.0,male,caucasian,other
001460,41.0,female,caucasian,slightlyhappy
001461,30.0,female,caucasian,slightlyhappy
001462,32.0,female,caucasian,slightlyhappy
001463,10.0,male,caucasian,neutral
001464,17.0,male,caucasian,slightlyhappy
001465,6.0,male,caucasian,slightlyhappy
001466,47.0,male,caucasian,slightlyhappy
001467,18.0,female,caucasian,slightlyhappy
001468,26.0,female,caucasian,slightlyhappy
001469,19.0,male,caucasian,slightlyhappy
001470,15.0,female,caucasian,slightlyhappy
001471,14.0,female,caucasian,happy
001472,22.0,male,caucasian,neutral
001473,25.0,male,caucasian,slightlyhappy
001474,31.0,female,caucasian,slightlyhappy
001475,6.0,female,caucasian,neutral
001476,30.0,male,caucasian,slightlyhappy
001477,33.0,male,caucasian,neutral
001478,18.0,male,caucasian,slightlyhappy
001479,31.0,male,caucasian,slightlyhappy
001480,14.0,male,caucasian,neutral
001481,1.0,male,caucasian,neutral
001482,35.0,male,caucasian,other
001483,6.0,female,caucasian,slightlyhappy
001484,12.0,male,caucasian,other
001485,40.0,female,caucasian,happy
001486,44.0,male,caucasian,slightlyhappy
001487,70.0,female,caucasian,happy
001488,28.0,female,caucasian,slightlyhappy
001489,30.0,male,caucasian,neutral
001490,37.0,female,asian,slightlyhappy
001491,29.0,female,caucasian,slightlyhappy
001492,17.0,female,caucasian,slightlyhappy
001493,43.0,male,caucasian,other
001494,42.0,female,caucasian,happy
001495,25.0,female,caucasian,neutral
001496,8.0,female,caucasian,slightlyhappy
001497,32.0,female,caucasian,neutral
001498,13.0,female,caucasian,slightlyhappy
001499,30.0,female,caucasian,slightlyhappy
001500,25.0,female,caucasian,slightlyhappy
001501,70.0,male,caucasian,neutral
001502,16.0,male,caucasian,slightlyhappy
001503,60.0,male,caucasian,neutral
001504,20.0,female,caucasian,happy
001505,20.0,female,caucasian,neutral
001506,16.0,female,asian,happy
001507,65.0,male,caucasian,slightlyhappy
001508,23.0,male,caucasian,neutral
001509,60.0,male,caucasian,neutral
001510,44.0,male,caucasian,slightlyhappy
001511,73.0,male,caucasian,neutral
001512,9.0,male,caucasian,slightlyhappy
001513,30.0,male,caucasian,neutral
001514,28.0,male,caucasian,neutral
001515,30.0,female,caucasian,slightlyhappy
001516,25.0,male,caucasian,slightlyhappy
001517,23.0,female,caucasian,neutral
001518,30.0,female,caucasian,slightlyhappy
001519,25.0,male,afroamerican,happy
001520,38.0,male,caucasian,happy
001521,25.0,female,caucasian,happy
001522,57.0,male,caucasian,slightlyhappy
001523,32.0,female,asian,neutral
001524,25.0,female,caucasian,slightlyhappy
001525,42.0,male,asian,neutral
001526,25.0,female,caucasian,slightlyhappy
001527,30.0,male,caucasian,happy
001528,50.0,female,caucasian,happy
001529,48.0,male,caucasian,neutral
001530,32.0,male,caucasian,neutral
001531,36.0,male,caucasian,happy
001532,32.0,male,caucasian,slightlyhappy
001533,84.0,female,caucasian,neutral
001534,44.0,male,caucasian,neutral
001535,24.0,male,caucasian,slightlyhappy
001536,58.0,female,caucasian,neutral
001537,29.0,female,caucasian,slightlyhappy
001538,37.0,female,caucasian,slightlyhappy
001539,34.0,male,caucasian,neutral
001540,23.0,female,caucasian,slightlyhappy
001541,5.0,female,caucasian,neutral
001542,16.0,female,caucasian,slightlyhappy
001543,39.0,male,caucasian,neutral
001544,6.0,female,caucasian,slightlyhappy
001545,28.0,female,caucasian,happy
001546,60.0,female,caucasian,neutral
001547,45.0,female,caucasian,slightlyhappy
001548,37.0,male,caucasian,slightlyhappy
001549,25.0,female,caucasian,slightlyhappy
001550,21.0,female,caucasian,happy
001551,19.0,female,caucasian,other
001552,30.0,female,asian,slightlyhappy
001553,31.0,female,caucasian,slightlyhappy
001554,43.0,male,asian,neutral
001555,35.0,male,caucasian,slightlyhappy
001556,18.0,female,caucasian,other
001557,50.0,female,asian,happy
001558,55.0,male,caucasian,happy
001559,13.0,female,caucasian,neutral
001560,30.0,female,caucasian,happy
001561,55.0,male,caucasian,slightlyhappy
001562,60.0,female,caucasian,happy
001563,26.0,male,caucasian,slightlyhappy
001564,9.0,male,caucasian,neutral
001565,7.0,male,caucasian,other
001566,21.0,female,caucasian,happy
001567,15.0,female,caucasian,neutral
001568,37.0,female,caucasian,slightlyhappy
001569,35.0,male,caucasian,happy
001570,40.0,female,caucasian,happy
001571,30.0,female,caucasian,other
001572,38.0,female,caucasian,happy
001573,37.0,male,caucasian,neutral
001574,27.0,male,caucasian,slightlyhappy
001575,50.0,female,caucasian,other
001576,25.0,female,caucasian,happy
001577,29.0,female,caucasian,happy
001578,27.0,female,caucasian,happy
001579,13.0,female,asian,slightlyhappy
001580,23.0,female,caucasian,slightlyhappy
001581,44.0,female,caucasian,slightlyhappy
001582,15.0,female,caucasian,happy
001583,25.0,female,caucasian,happy
001584,13.0,female,caucasian,happy
001585,24.0,female,caucasian,neutral
001586,13.0,male,caucasian,neutral
001587,25.0,male,caucasian,slightlyhappy
001588,1.0,male,caucasian,slightlyhappy
001589,54.0,female,caucasian,neutral
001590,12.0,male,caucasian,slightlyhappy
001591,22.0,female,caucasian,slightlyhappy
001592,19.0,male,caucasian,happy
001593,25.0,female,caucasian,other
001594,28.0,female,caucasian,happy
001595,27.0,male,caucasian,neutral
001596,5.0,male,caucasian,slightlyhappy
001597,28.0,male,afroamerican,slightlyhappy
001598,13.0,male,caucasian,slightlyhappy
001599,57.0,male,caucasian,slightlyhappy
001600,29.0,male,caucasian,neutral
001601,50.0,female,caucasian,happy
001602,8.0,male,caucasian,other
001603,38.0,male,caucasian,neutral
001604,35.0,female,caucasian,happy
001605,24.0,male,asian,neutral
001606,41.0,male,caucasian,neutral
001607,22.0,male,caucasian,happy
001608,58.0,male,caucasian,slightlyhappy
001609,32.0,male,caucasian,slightlyhappy
001610,57.0,female,caucasian,other
001611,38.0,female,caucasian,slightlyhappy
001612,2.0,female,caucasian,slightlyhappy
001613,51.0,female,caucasian,slightlyhappy
001614,15.0,female,asian,slightlyhappy
001615,19.0,female,caucasian,happy
001616,23.0,female,caucasian,happy
001617,20.0,female,afroamerican,slightlyhappy
001618,20.0,female,caucasian,neutral
001619,45.0,male,asian,slightlyhappy
001620,21.0,female,caucasian,slightlyhappy
001621,28.0,female,caucasian,happy
001622,26.0,male,caucasian,neutral
001623,4.0,female,afroamerican,happy
001624,23.0,male,afroamerican,neutral
001625,28.0,female,caucasian,slightlyhappy
001626,26.0,female,caucasian,slightlyhappy
001627,36.0,male,caucasian,other
001628,27.0,female,caucasian,slightlyhappy
001629,31.0,female,caucasian,slightlyhappy
001630,31.0,male,caucasian,neutral
001631,25.0,female,caucasian,other
001632,29.0,male,caucasian,slightlyhappy
001633,20.0,female,caucasian,happy
001634,28.0,male,caucasian,neutral
001635,46.0,male,caucasian,slightlyhappy
001636,31.0,female,caucasian,slightlyhappy
001637,38.0,male,asian,slightlyhappy
001638,20.0,male,caucasian,neutral
001639,30.0,female,afroamerican,happy
001640,90.0,female,caucasian,other
001641,24.0,male,caucasian,other
001642,11.0,female,caucasian,slightlyhappy
001643,35.0,female,caucasian,happy
001644,14.0,male,caucasian,neutral
001645,22.0,male,caucasian,slightlyhappy
001646,10.0,male,caucasian,neutral
001647,34.0,female,caucasian,happy
001648,27.0,female,caucasian,happy
001649,5.0,male,caucasian,slightlyhappy
001650,20.0,male,caucasian,neutral
001651,4.0,female,caucasian,slightlyhappy
001652,21.0,male,caucasian,neutral
001653,36.0,male,caucasian,neutral
001654,60.0,male,caucasian,slightlyhappy
001655,34.0,male,asian,neutral
001656,41.0,male,caucasian,slightlyhappy
001657,22.0,female,caucasian,slightlyhappy
001658,21.0,female,caucasian,slightlyhappy
001659,49.0,female,caucasian,slightlyhappy
001660,21.0,female,caucasian,slightlyhappy
001661,41.0,male,caucasian,neutral
001662,1.0,male,caucasian,neutral
001663,57.0,male,caucasian,slightlyhappy
001664,15.0,male,asian,neutral
001665,17.0,male,asian,slightlyhappy
001666,15.0,female,asian,slightlyhappy
001667,39.0,male,caucasian,neutral
001668,23.0,female,caucasian,happy
001669,23.0,male,asian,slightlyhappy
001670,30.0,female,asian,happy
001671,26.0,female,caucasian,slightlyhappy
001672,33.0,male,caucasian,neutral
001673,33.0,female,afroamerican,happy
001674,20.0,female,caucasian,slightlyhappy
001675,26.0,male,caucasian,neutral
001676,24.0,male,caucasian,neutral
001677,23.0,male,caucasian,slightlyhappy
001678,59.0,female,caucasian,neutral
001679,52.0,female,caucasian,slightlyhappy
001680,40.0,male,caucasian,neutral
001681,45.0,male,caucasian,neutral
001682,50.0,female,caucasian,slightlyhappy
001683,46.0,male,caucasian,happy
001684,4.0,female,caucasian,slightlyhappy
001685,11.0,male,afroamerican,neutral
001686,87.0,female,caucasian,slightlyhappy
001687,44.0,female,caucasian,slightlyhappy
001688,66.0,male,caucasian,neutral
001689,40.0,male,asian,slightlyhappy
001690,30.0,male,caucasian,neutral
001691,30.0,female,caucasian,slightlyhappy
001692,1.0,female,caucasian,slightlyhappy
001693,50.0,female,caucasian,slightlyhappy
001694,23.0,female,caucasian,slightlyhappy
001695,1.0,female,caucasian,neutral
001696,23.0,female,asian,happy
001697,24.0,female,caucasian,slightlyhappy
001698,27.0,male,caucasian,slightlyhappy
001699,24.0,male,caucasian,neutral
001700,42.0,female,caucasian,neutral
001701,17.0,male,caucasian,neutral
001702,38.0,female,caucasian,neutral
001703,14.0,female,asian,neutral
001704,14.0,female,caucasian,slightlyhappy
001705,82.0,female,caucasian,happy
001706,25.0,female,caucasian,neutral
001707,15.0,female,caucasian,neutral
001708,26.0,male,caucasian,neutral
001709,32.0,female,caucasian,slightlyhappy
001710,50.0,female,afroamerican,happy
001711,86.0,male,caucasian,neutral
001712,37.0,female,caucasian,slightlyhappy
001713,32.0,female,asian,neutral
001714,32.0,male,caucasian,neutral
001715,20.0,male,caucasian,neutral
001716,40.0,male,caucasian,slightlyhappy
001717,22.0,male,asian,slightlyhappy
001718,30.0,female,caucasian,happy
001719,22.0,male,caucasian,neutral
001720,40.0,female,caucasian,slightlyhappy
001721,40.0,male,caucasian,slightlyhappy
001722,25.0,male,caucasian,neutral
001723,37.0,female,caucasian,slightlyhappy
001724,70.0,female,caucasian,neutral
001725,1.0,male,caucasian,neutral
001726,18.0,female,asian,happy
001727,36.0,female,caucasian,slightlyhappy
001728,7.0,female,asian,slightlyhappy
001729,57.0,male,caucasian,slightlyhappy
001730,19.0,female,caucasian,happy
001731,38.0,male,caucasian,slightlyhappy
001732,66.0,male,caucasian,neutral
001733,26.0,male,asian,slightlyhappy
001734,27.0,male,asian,neutral
001735,24.0,female,caucasian,happy
001736,2.0,male,caucasian,neutral
001737,50.0,male,caucasian,neutral
001738,31.0,male,caucasian,slightlyhappy
001739,29.0,male,caucasian,neutral
001740,43.0,female,caucasian,happy
001741,19.0,female,caucasian,slightlyhappy
001742,34.0,male,caucasian,slightlyhappy
001743,29.0,female,caucasian,slightlyhappy
001744,25.0,male,caucasian,neutral
001745,36.0,female,caucasian,slightlyhappy
001746,27.0,male,caucasian,slightlyhappy
001747,15.0,female,caucasian,slightlyhappy
001748,27.0,male,caucasian,other
001749,50.0,female,caucasian,happy
001750,7.0,female,caucasian,slightlyhappy
001751,46.0,male,caucasian,neutral
001752,31.0,female,caucasian,happy
001753,2.0,male,caucasian,neutral
001754,25.0,female,caucasian,happy
001755,33.0,female,caucasian,slightlyhappy
001756,1.0,female,asian,neutral
001757,28.0,female,caucasian,slightlyhappy
001758,37.0,male,caucasian,neutral
001759,14.0,female,caucasian,neutral
001760,7.0,male,caucasian,happy
001761,32.0,female,caucasian,slightlyhappy
001762,42.0,male,caucasian,neutral
001763,54.0,female,afroamerican,neutral
001764,48.0,male,caucasian,slightlyhappy
001765,40.0,male,caucasian,happy
001766,46.0,female,caucasian,slightlyhappy
001767,22.0,female,caucasian,happy
001768,26.0,female,caucasian,neutral
001769,45.0,male,asian,neutral
001770,43.0,female,caucasian,happy
001771,43.0,male,caucasian,neutral
001772,23.0,male,asian,slightlyhappy
001773,12.0,male,caucasian,slightlyhappy
001774,41.0,female,caucasian,happy
001775,35.0,male,caucasian,slightlyhappy
001776,29.0,male,caucasian,slightlyhappy
001777,40.0,female,caucasian,slightlyhappy
001778,22.0,female,caucasian,slightlyhappy
001779,24.0,male,caucasian,neutral
001780,30.0,male,caucasian,neutral
001781,1.0,male,caucasian,neutral
001782,29.0,female,asian,slightlyhappy
001783,53.0,female,caucasian,slightlyhappy
001784,52.0,female,caucasian,slightlyhappy
001785,46.0,male,asian,neutral
001786,50.0,male,caucasian,neutral
001787,18.0,female,caucasian,slightlyhappy
001788,22.0,male,caucasian,slightlyhappy
001789,40.0,male,caucasian,neutral
001790,60.0,male,caucasian,slightlyhappy
001791,37.0,male,caucasian,slightlyhappy
001792,29.0,male,caucasian,slightlyhappy
001793,14.0,female,afroamerican,slightlyhappy
001794,23.0,female,caucasian,slightlyhappy
001795,51.0,female,caucasian,slightlyhappy
001796,28.0,female,caucasian,neutral
001797,27.0,male,caucasian,other
001798,27.0,female,caucasian,neutral
001799,37.0,female,asian,happy
001800,26.0,female,caucasian,slightlyhappy
001801,33.0,male,asian,neutral
001802,20.0,female,caucasian,happy
001803,27.0,female,asian,happy
001804,54.0,male,caucasian,neutral
001805,32.0,male,caucasian,neutral
001806,19.0,female,caucasian,slightlyhappy
001807,30.0,female,caucasian,slightlyhappy
001808,27.0,male,caucasian,neutral
001809,24.0,female,caucasian,neutral
001810,34.0,female,caucasian,slightlyhappy
001811,28.0,female,caucasian,slightlyhappy
001812,2.0,female,asian,neutral
001813,50.0,female,caucasian,neutral
001814,49.0,male,caucasian,slightlyhappy
001815,30.0,female,caucasian,neutral
001816,44.0,male,caucasian,slightlyhappy
001817,38.0,female,caucasian,slightlyhappy
001818,2.0,male,caucasian,neutral
001819,22.0,male,caucasian,neutral
001820,16.0,female,caucasian,slightlyhappy
001821,31.0,female,caucasian,slightlyhappy
001822,47.0,male,caucasian,neutral
001823,1.0,male,caucasian,neutral
001824,60.0,male,caucasian,neutral
001825,90.0,female,caucasian,neutral
001826,39.0,male,afroamerican,neutral
001827,20.0,male,caucasian,slightlyhappy
001828,52.0,female,caucasian,slightlyhappy
001829,11.0,male,caucasian,happy
001830,16.0,female,caucasian,slightlyhappy
001831,28.0,male,caucasian,neutral
001832,17.0,female,caucasian,happy
001833,38.0,male,caucasian,neutral
001834,59.0,male,caucasian,neutral
001835,13.0,female,caucasian,slightlyhappy
001836,37.0,male,caucasian,slightlyhappy
001837,61.0,male,caucasian,slightlyhappy
001838,15.0,male,caucasian,neutral
001839,28.0,male,caucasian,slightlyhappy
001840,20.0,female,caucasian,happy
001841,53.0,female,caucasian,happy
001842,60.0,male,caucasian,neutral
001843,11.0,male,asian,slightlyhappy
001844,50.0,male,asian,slightlyhappy
001845,4.0,female,caucasian,slightlyhappy
001846,31.0,male,caucasian,slightlyhappy
001847,57.0,female,caucasian,slightlyhappy
001848,30.0,female,afroamerican,other
001849,34.0,female,asian,slightlyhappy
001850,36.0,female,caucasian,slightlyhappy
001851,40.0,female,caucasian,slightlyhappy
001852,36.0,male,caucasian,slightlyhappy
001853,38.0,female,caucasian,neutral
001854,37.0,female,caucasian,slightlyhappy
001855,4.0,female,caucasian,neutral
001856,6.0,male,asian,slightlyhappy
001857,32.0,female,asian,neutral
001858,7.0,female,asian,neutral
001859,35.0,female,caucasian,slightlyhappy
001860,53.0,male,caucasian,neutral
001861,38.0,female,caucasian,slightlyhappy
001862,14.0,male,caucasian,slightlyhappy
001863,40.0,female,caucasian,slightlyhappy
001864,4.0,female,caucasian,slightlyhappy
001865,22.0,male,caucasian,slightlyhappy
001866,20.0,male,caucasian,neutral
001867,26.0,female,asian,slightlyhappy
001868,17.0,male,asian,neutral
001869,40.0,female,caucasian,slightlyhappy
001870,32.0,female,caucasian,slightlyhappy
001871,15.0,male,caucasian,happy
001872,28.0,male,caucasian,slightlyhappy
001873,28.0,male,caucasian,neutral
001874,22.0,male,caucasian,neutral
001875,26.0,female,caucasian,slightlyhappy
001876,22.0,female,asian,slightlyhappy
001877,43.0,male,afroamerican,neutral
001878,61.0,male,caucasian,slightlyhappy
001879,26.0,male,caucasian,neutral
001880,22.0,female,asian,slightlyhappy
001881,42.0,female,caucasian,neutral
001882,30.0,female,caucasian,slightlyhappy
001883,21.0,female,caucasian,neutral
001884,75.0,male,caucasian,neutral
001885,26.0,female,caucasian,slightlyhappy
001886,42.0,female,caucasian,slightlyhappy
001887,25.0,female,caucasian,happy
001888,42.0,male,caucasian,slightlyhappy
001889,23.0,female,asian,happy
001890,29.0,female,caucasian,happy
001891,13.0,female,caucasian,slightlyhappy
001892,23.0,female,caucasian,slightlyhappy
001893,25.0,female,afroamerican,slightlyhappy
001894,30.0,female,caucasian,slightlyhappy
001895,11.0,female,caucasian,slightlyhappy
001896,15.0,male,caucasian,slightlyhappy
001897,16.0,female,caucasian,happy
001898,43.0,male,caucasian,neutral
001899,30.0,male,afroamerican,slightlyhappy
001900,18.0,male,caucasian,happy
001901,27.0,male,caucasian,neutral
001902,17.0,female,caucasian,happy
001903,27.0,male,caucasian,slightlyhappy
001904,11.0,male,caucasian,neutral
001905,17.0,male,caucasian,slightlyhappy
001906,28.0,male,caucasian,slightlyhappy
001907,32.0,female,caucasian,happy
001908,59.0,male,caucasian,neutral
001909,9.0,male,caucasian,slightlyhappy
001910,33.0,female,caucasian,slightlyhappy
001911,30.0,female,caucasian,slightlyhappy
001912,35.0,female,caucasian,slightlyhappy
001913,24.0,female,caucasian,happy
001914,50.0,male,caucasian,slightlyhappy
001915,8.0,male,caucasian,neutral
001916,27.0,female,caucasian,slightlyhappy
001917,48.0,female,caucasian,slightlyhappy
001918,9.0,female,caucasian,happy
001919,30.0,female,caucasian,happy
001920,53.0,male,asian,neutral
001921,17.0,male,caucasian,neutral
001922,55.0,male,caucasian,happy
001923,12.0,female,caucasian,neutral
001924,26.0,female,asian,happy
001925,45.0,female,caucasian,happy
001926,47.0,male,caucasian,neutral
001927,17.0,male,caucasian,neutral
001928,16.0,male,caucasian,neutral
001929,1.0,male,caucasian,neutral
001930,30.0,male,caucasian,slightlyhappy
001931,43.0,female,caucasian,slightlyhappy
001932,13.0,female,caucasian,neutral
001933,57.0,male,caucasian,neutral
001934,33.0,female,caucasian,slightlyhappy
001935,19.0,male,caucasian,happy
001936,51.0,male,caucasian,neutral
001937,24.0,female,caucasian,slightlyhappy
001938,44.0,male,caucasian,slightlyhappy
001939,14.0,female,caucasian,slightlyhappy
001940,27.0,female,caucasian,happy
001941,32.0,female,caucasian,slightlyhappy
001942,19.0,female,caucasian,neutral
001943,25.0,male,caucasian,slightlyhappy
001944,34.0,male,caucasian,slightlyhappy
001945,59.0,male,caucasian,neutral
001946,35.0,male,caucasian,slightlyhappy
001947,29.0,female,caucasian,slightlyhappy
001948,30.0,male,caucasian,neutral
001949,27.0,female,asian,neutral
001950,22.0,male,caucasian,neutral
001951,30.0,male,caucasian,slightlyhappy
001952,80.0,male,caucasian,slightlyhappy
001953,32.0,male,asian,slightlyhappy
001954,26.0,female,caucasian,slightlyhappy
001955,24.0,male,caucasian,neutral
001956,16.0,female,caucasian,slightlyhappy
001957,4.0,male,caucasian,happy
001958,55.0,male,caucasian,slightlyhappy
001959,20.0,female,caucasian,slightlyhappy
001960,1.0,male,caucasian,neutral
001961,64.0,female,caucasian,other
001962,38.0,female,caucasian,slightlyhappy
001963,6.0,female,caucasian,slightlyhappy
001964,37.0,female,caucasian,happy
001965,43.0,male,caucasian,neutral
001966,27.0,female,asian,neutral
001967,21.0,male,asian,other
001968,30.0,male,caucasian,happy
001969,36.0,female,caucasian,happy
001970,27.0,female,caucasian,neutral
001971,31.0,female,asian,happy
001972,70.0,female,caucasian,neutral
001973,17.0,female,caucasian,slightlyhappy
001974,15.0,female,caucasian,happy
001975,20.0,female,caucasian,slightlyhappy
001976,26.0,female,caucasian,slightlyhappy
001977,31.0,male,caucasian,neutral
001978,16.0,female,caucasian,happy
001979,5.0,female,caucasian,neutral
001980,17.0,female,caucasian,slightlyhappy
001981,27.0,female,caucasian,slightlyhappy
001982,30.0,male,caucasian,slightlyhappy
001983,58.0,male,caucasian,happy
001984,20.0,female,caucasian,happy
001985,27.0,female,asian,slightlyhappy
001986,24.0,male,caucasian,neutral
001987,70.0,female,caucasian,slightlyhappy
001988,49.0,female,caucasian,slightlyhappy
001989,55.0,male,caucasian,slightlyhappy
001990,25.0,male,caucasian,slightlyhappy
001991,20.0,female,afroamerican,happy
001992,30.0,male,caucasian,neutral
001993,59.0,female,caucasian,slightlyhappy
001994,61.0,male,caucasian,slightlyhappy
001995,25.0,male,caucasian,happy
001996,42.0,male,caucasian,slightlyhappy
001997,30.0,male,caucasian,neutral
001998,27.0,female,caucasian,slightlyhappy
001999,37.0,male,caucasian,neutral
002000,14.0,female,caucasian,neutral
002001,14.0,female,caucasian,happy
002002,19.0,male,caucasian,neutral
002003,24.0,male,caucasian,neutral
002004,20.0,male,asian,neutral
002005,13.0,female,caucasian,slightlyhappy
002006,33.0,male,caucasian,slightlyhappy
002007,11.0,male,afroamerican,other
002008,38.0,male,caucasian,slightlyhappy
002009,23.0,female,caucasian,neutral
002010,36.0,male,caucasian,slightlyhappy
002011,23.0,male,caucasian,neutral
002012,16.0,male,caucasian,other
002013,18.0,male,caucasian,slightlyhappy
002014,23.0,female,caucasian,happy
002015,60.0,male,caucasian,other
002016,58.0,male,caucasian,neutral
002017,32.0,male,caucasian,neutral
002018,11.0,female,caucasian,happy
002019,31.0,male,caucasian,slightlyhappy
002020,33.0,female,caucasian,happy
002021,17.0,male,caucasian,slightlyhappy
002022,40.0,male,caucasian,happy
002023,18.0,male,asian,neutral
002024,14.0,female,caucasian,happy
002025,14.0,female,caucasian,happy
002026,50.0,male,caucasian,happy
002027,23.0,male,caucasian,happy
002028,27.0,female,caucasian,other
002029,2.0,male,caucasian,neutral
002030,68.0,male,caucasian,happy
002031,65.0,male,caucasian,slightlyhappy
002032,31.0,male,caucasian,neutral
002033,25.0,female,asian,slightlyhappy
002034,33.0,male,caucasian,neutral
002035,45.0,male,caucasian,neutral
002036,18.0,male,caucasian,neutral
002037,39.0,female,caucasian,happy
002038,21.0,male,caucasian,happy
002039,23.0,male,caucasian,happy
002040,20.0,male,caucasian,neutral
002041,68.0,male,caucasian,neutral
002042,43.0,female,asian,happy
002043,27.0,female,asian,happy
002044,29.0,female,asian,neutral
002045,70.0,male,caucasian,neutral
002046,23.0,male,asian,neutral
002047,29.0,male,caucasian,slightlyhappy
002048,40.0,male,caucasian,neutral
002049,37.0,male,caucasian,neutral
002050,58.0,male,caucasian,slightlyhappy
002051,10.0,male,caucasian,neutral
002052,11.0,male,caucasian,slightlyhappy
002053,12.0,male,caucasian,slightlyhappy
002054,80.0,male,caucasian,slightlyhappy
002055,20.0,female,caucasian,neutral
002056,20.0,female,caucasian,neutral
002057,34.0,female,caucasian,neutral
002058,25.0,female,caucasian,slightlyhappy
002059,34.0,male,caucasian,happy
002060,46.0,male,caucasian,happy
002061,44.0,male,caucasian,neutral
002062,5.0,male,caucasian,slightlyhappy
002063,26.0,male,caucasian,neutral
002064,1.0,male,caucasian,slightlyhappy
002065,26.0,male,caucasian,slightlyhappy
002066,24.0,female,caucasian,happy
002067,16.0,male,caucasian,neutral
002068,2.0,female,caucasian,neutral
002069,19.0,female,caucasian,neutral
002070,10.0,male,caucasian,neutral
002071,58.0,male,caucasian,neutral
002072,27.0,male,caucasian,happy
002073,32.0,female,caucasian,happy
002074,22.0,male,caucasian,slightlyhappy
002075,45.0,female,caucasian,happy
002076,43.0,female,caucasian,happy
002077,30.0,female,caucasian,slightlyhappy
002078,1.0,male,caucasian,neutral
002079,23.0,male,caucasian,happy
002080,23.0,female,caucasian,slightlyhappy
002081,40.0,female,caucasian,happy
002082,43.0,male,caucasian,neutral
002083,15.0,female,caucasian,slightlyhappy
002084,65.0,male,asian,neutral
002085,41.0,female,caucasian,neutral
002086,5.0,male,asian,neutral
002087,50.0,male,caucasian,neutral
002088,20.0,female,caucasian,happy
002089,52.0,male,caucasian,happy
002090,19.0,female,caucasian,happy
002091,15.0,female,caucasian,happy
002092,25.0,male,asian,neutral
002093,54.0,male,caucasian,slightlyhappy
002094,10.0,male,caucasian,slightlyhappy
002095,45.0,female,afroamerican,neutral
002096,21.0,female,caucasian,neutral
002097,50.0,female,afroamerican,neutral
002098,36.0,male,caucasian,neutral
002099,30.0,female,caucasian,happy
002100,51.0,female,caucasian,neutral
002101,19.0,female,caucasian,happy
002102,36.0,male,caucasian,happy
002103,50.0,male,caucasian,neutral
002104,29.0,male,caucasian,happy
002105,14.0,male,caucasian,neutral
002106,46.0,female,caucasian,happy
002107,13.0,female,caucasian,happy
002108,5.0,male,caucasian,neutral
002109,6.0,female,caucasian,slightlyhappy
002110,37.0,female,caucasian,neutral
002111,56.0,female,caucasian,slightlyhappy
002112,26.0,female,caucasian,happy
002113,4.0,male,caucasian,neutral
002114,1.0,male,caucasian,slightlyhappy
002115,30.0,male,caucasian,neutral
002116,29.0,male,caucasian,slightlyhappy
002117,51.0,male,caucasian,slightlyhappy
002118,38.0,male,caucasian,other
002119,46.0,male,caucasian,slightlyhappy
002120,21.0,female,caucasian,slightlyhappy
002121,8.0,female,caucasian,neutral
002122,25.0,male,caucasian,slightlyhappy
002123,30.0,female,caucasian,slightlyhappy
002124,44.0,male,caucasian,neutral
002125,15.0,female,caucasian,neutral
002126,43.0,male,caucasian,slightlyhappy
002127,40.0,female,asian,slightlyhappy
002128,60.0,male,caucasian,neutral
002129,17.0,female,caucasian,slightlyhappy
002130,37.0,female,caucasian,slightlyhappy
002131,16.0,male,caucasian,slightlyhappy
002132,4.0,male,caucasian,neutral
002133,36.0,female,caucasian,slightlyhappy
002134,30.0,male,caucasian,neutral
002135,26.0,male,asian,neutral
002136,30.0,male,caucasian,slightlyhappy
002137,71.0,male,caucasian,slightlyhappy
002138,17.0,female,caucasian,slightlyhappy
002139,26.0,female,caucasian,slightlyhappy
002140,50.0,female,caucasian,slightlyhappy
002141,24.0,male,caucasian,slightlyhappy
002142,67.0,male,caucasian,neutral
002143,40.0,female,asian,neutral
002144,62.0,male,caucasian,neutral
002145,31.0,female,caucasian,neutral
002146,25.0,male,caucasian,happy
002147,19.0,male,caucasian,slightlyhappy
002148,31.0,female,caucasian,happy
002149,38.0,male,caucasian,neutral
002150,15.0,male,caucasian,neutral
002151,41.0,male,caucasian,slightlyhappy
002152,25.0,female,caucasian,slightlyhappy
002153,32.0,female,caucasian,happy
002154,28.0,female,caucasian,slightlyhappy
